"Create_date","OptIn_date","OptOut_date","Email_status"
"08/12/2021 06:08 AM","12/16/2020 05:43 PM",,"OptIn"
"10/20/2021 07:08 AM","10/13/2021 09:31 PM",,"OptIn"
"04/07/2020 09:36 AM",,,"OptIn"
"07/10/2020 05:58 AM","03/16/2016 08:54 PM",,"OptIn"
"03/05/2020 02:57 AM",,,"OptOut"
"12/12/2020 11:51 PM","01/25/2018 07:40 AM",,"OptIn"
"07/17/2021 07:27 AM","08/25/2020 02:58 PM",,"OptIn"
"05/04/2021 05:41 PM","10/09/2019 05:45 PM",,"OptIn"
"08/01/2021 04:02 AM","10/29/2020 09:07 AM",,"OptIn"
"04/18/2020 12:13 AM",,,"OptOut"
"05/28/2021 01:04 PM",,,"OptOut"
"06/24/2020 08:32 PM","01/09/2016 05:42 PM",,"OptIn"
"02/09/2021 11:29 PM","10/09/2018 02:49 PM",,"OptIn"
"06/28/2021 04:05 PM","06/05/2020 07:50 AM",,"OptIn"
"02/20/2021 02:05 PM",,,"OptOut"
"04/25/2021 12:24 PM",,,"OptOut"
"05/21/2021 11:09 PM","12/23/2019 08:00 PM",,"OptIn"
"08/09/2021 04:49 PM","12/05/2020 02:17 PM",,"Hard Bounce"
"06/19/2021 04:48 AM",,,"OptOut"
"07/06/2021 03:37 PM","07/10/2020 03:09 AM","07/06/2021 03:37 PM","Hard Bounce"
"05/19/2021 08:43 AM","12/12/2019 11:46 AM",,"OptIn"
"04/24/2021 12:30 PM","08/26/2019 04:22 AM","04/24/2021 12:30 PM","Soft Bounce"
"03/30/2020 12:04 AM","12/26/2014 10:30 PM",,"OptIn"
"04/18/2021 12:53 AM",,,"OptOut"
"11/29/2020 07:37 PM","11/28/2017 08:26 PM",,"Hard Bounce"
"01/06/2021 11:00 AM","05/12/2018 01:26 AM",,"Hard Bounce"
"09/17/2021 09:58 AM","05/23/2021 11:42 AM",,"OptIn"
"11/30/2020 06:46 AM","11/30/2017 09:05 PM",,"OptIn"
"07/19/2020 02:02 AM","04/24/2016 10:47 AM",,"OptIn"
"09/09/2021 10:42 AM",,,"OptOut"
"02/19/2021 05:47 AM",,,"Unsubscribed"
"09/27/2021 01:12 PM",,"09/27/2021 01:12 PM","OptOut"
"05/23/2021 09:20 PM","01/01/2020 05:25 AM",,"OptIn"
"01/29/2021 02:08 AM",,,"Unsubscribed"
"06/17/2021 07:48 AM",,,"Unsubscribed"
"06/15/2021 06:18 AM","04/07/2020 08:23 PM",,"OptIn"
"05/25/2021 06:06 AM","01/07/2020 04:23 AM",,"OptIn"
"07/22/2020 10:49 AM",,,"Hard Bounce"
"06/11/2021 05:19 PM",,,"OptOut"
"01/15/2021 06:20 AM","06/19/2018 11:12 AM",,"OptIn"
"04/10/2020 03:05 AM",,,"OptOut"
"01/03/2021 12:40 AM","04/27/2018 02:23 AM",,"OptIn"
"08/26/2020 12:00 PM","10/08/2016 11:54 PM",,"OptIn"
"04/05/2021 10:54 PM","06/06/2019 04:57 AM",,"OptIn"
"11/15/2020 03:53 PM","09/28/2017 03:44 AM",,"OptIn"
"07/20/2020 12:27 AM","04/28/2016 12:37 PM",,"OptIn"
"09/30/2021 07:42 AM","07/18/2021 06:32 PM",,"Soft Bounce"
"10/10/2021 11:21 PM","09/03/2021 05:32 AM",,"OptIn"
"03/22/2021 02:52 AM","04/02/2019 04:32 PM",,"OptIn"
"10/22/2020 10:54 AM","06/14/2017 09:30 AM",,"OptIn"
"12/11/2020 12:39 AM","01/16/2018 05:50 PM",,"OptIn"
"04/23/2020 09:25 AM",,,"OptIn"
"06/17/2020 06:22 AM","12/07/2015 03:11 PM","06/17/2020 06:22 AM","OptOut"
"11/14/2020 08:27 AM","09/22/2017 10:40 AM",,"OptIn"
"02/03/2021 07:51 AM","09/10/2018 02:34 PM","02/03/2021 07:51 AM","Hard Bounce"
"10/04/2020 06:26 PM","03/29/2017 06:13 AM",,"OptIn"
"01/16/2021 06:11 AM","06/23/2018 07:10 PM",,"OptIn"
"01/19/2021 02:30 AM",,,"OptOut"
"05/08/2021 05:38 PM","10/27/2019 03:12 AM",,"OptIn"
"08/30/2021 10:50 AM","03/06/2021 02:19 AM",,"OptIn"
"07/15/2021 03:56 PM","08/18/2020 10:36 AM",,"OptIn"
"12/10/2020 06:18 AM","01/13/2018 09:46 AM",,"OptIn"
"02/14/2021 11:51 PM",,,"Unsubscribed"
"08/02/2020 07:37 AM",,,"OptIn"
"10/20/2021 05:06 AM","10/13/2021 12:42 PM",,"OptIn"
"08/14/2020 06:57 AM",,,"OptIn"
"04/21/2021 05:17 PM","08/13/2019 11:12 PM","04/21/2021 05:17 PM","OptOut"
"07/06/2021 07:52 PM",,,"Unsubscribed"
"11/26/2020 02:54 AM","11/12/2017 05:33 PM",,"OptIn"
"09/19/2021 11:17 AM","06/01/2021 10:45 AM",,"OptIn"
"12/08/2020 05:03 AM",,,"Unsubscribed"
"05/21/2021 08:12 PM","12/23/2019 07:08 AM",,"OptIn"
"08/30/2021 10:41 AM",,,"Unsubscribed"
"09/19/2021 07:31 AM",,,"OptOut"
"08/29/2021 02:04 AM","02/28/2021 03:24 AM",,"Hard Bounce"
"08/19/2021 11:50 AM","01/17/2021 07:16 AM",,"OptIn"
"11/23/2020 05:56 PM",,,"Unsubscribed"
"10/17/2021 01:51 AM",,,"OptOut"
"08/19/2021 03:40 PM",,,"OptOut"
"10/18/2021 06:27 AM","10/05/2021 01:11 AM","10/18/2021 06:27 AM","OptOut"
"03/24/2021 09:19 AM",,,"Unsubscribed"
"08/08/2021 05:07 AM",,,"OptOut"
"04/25/2020 07:56 AM",,,"OptIn"
"03/27/2021 09:14 PM","04/27/2019 08:00 PM",,"OptIn"
"04/15/2021 01:06 PM","07/18/2019 12:55 AM",,"OptIn"
"01/27/2021 05:04 AM","08/10/2018 01:44 PM",,"OptIn"
"07/21/2020 02:39 AM",,,"OptIn"
"04/17/2021 03:40 AM","07/25/2019 01:09 AM",,"OptIn"
"07/20/2021 08:10 AM","09/07/2020 08:04 PM",,"OptIn"
"11/25/2020 02:00 PM","11/10/2017 09:17 AM",,"OptIn"
"06/11/2021 01:38 PM","03/22/2020 04:38 PM","06/11/2021 01:38 PM","Unsubscribed"
"11/01/2020 11:42 AM",,,"OptOut"
"06/29/2021 10:53 PM","06/10/2020 10:08 PM",,"OptIn"
"01/03/2021 10:42 PM","05/01/2018 02:28 AM",,"OptIn"
"02/10/2021 03:07 PM","10/12/2018 10:58 AM",,"OptIn"
"05/20/2021 09:07 AM",,,"Unsubscribed"
"09/11/2021 10:01 AM","04/27/2021 07:50 AM",,"Hard Bounce"
"10/16/2021 07:28 AM","09/26/2021 12:20 PM",,"OptIn"
"07/09/2020 03:22 AM","03/12/2016 12:53 AM",,"OptIn"
"08/30/2021 05:02 PM",,,"OptOut"
"05/02/2021 09:50 PM","10/01/2019 06:27 PM",,"OptIn"
"08/28/2020 12:52 PM","10/17/2016 08:59 PM",,"OptIn"
"10/02/2021 05:09 PM","07/29/2021 05:08 AM",,"OptIn"
"03/11/2021 04:03 AM","02/13/2019 09:18 PM",,"OptIn"
"12/17/2020 04:23 AM",,,"OptOut"
"06/13/2021 12:28 AM",,,"Unsubscribed"
"09/20/2021 09:57 PM","06/07/2021 05:56 PM",,"OptIn"
"08/25/2021 07:40 AM","02/11/2021 05:10 PM",,"OptIn"
"10/15/2020 02:20 AM","05/13/2017 07:24 AM",,"OptIn"
"08/05/2020 02:40 PM",,,"OptIn"
"02/07/2020 06:12 PM","05/17/2014 03:53 PM",,"OptIn"
"04/19/2021 02:10 AM","08/02/2019 11:58 AM",,"OptIn"
"05/03/2020 05:36 PM",,,"OptIn"
"04/25/2020 09:33 PM",,,"OptIn"
"10/18/2021 01:43 PM","10/06/2021 08:56 AM",,"OptIn"
"09/24/2021 04:09 AM",,,"Unsubscribed"
"04/28/2021 10:07 AM",,,"Unsubscribed"
"09/04/2021 07:09 PM","03/29/2021 10:59 AM",,"OptIn"
"03/19/2020 11:11 AM",,,"OptOut"
"02/16/2021 09:32 AM","11/06/2018 01:40 PM",,"OptIn"
"05/01/2021 10:44 AM","09/25/2019 09:23 AM",,"OptIn"
"06/09/2021 01:07 AM","03/11/2020 04:44 PM","06/09/2021 01:07 AM","Unsubscribed"
"07/25/2020 04:25 AM",,,"OptOut"
"10/18/2021 06:47 AM","10/05/2021 02:41 AM",,"OptIn"
"05/08/2021 11:24 AM","10/26/2019 12:59 AM","05/08/2021 11:24 AM","OptOut"
"03/03/2021 04:48 AM","01/10/2019 03:08 AM",,"OptIn"
"10/11/2021 02:00 AM","09/03/2021 05:08 PM",,"OptIn"
"06/06/2020 03:02 AM","10/20/2015 02:14 AM",,"OptIn"
"10/26/2020 05:00 PM","07/03/2017 03:07 AM","10/26/2020 05:00 PM","Unsubscribed"
"07/08/2020 02:05 AM","03/07/2016 10:37 AM",,"OptIn"
"10/04/2021 07:47 AM","08/05/2021 05:36 AM",,"OptIn"
"12/22/2020 11:57 AM","03/07/2018 06:30 PM",,"OptIn"
"06/25/2021 02:48 PM","05/23/2020 12:10 AM",,"OptIn"
"05/11/2020 01:01 AM",,,"OptOut"
"03/04/2020 11:15 PM","09/08/2014 11:29 PM",,"OptIn"
"04/18/2021 12:41 AM","07/28/2019 08:48 PM",,"OptIn"
"06/20/2020 12:54 PM","12/21/2015 09:43 PM",,"OptIn"
"05/13/2020 02:46 AM","07/07/2015 08:53 AM",,"OptIn"
"09/30/2021 01:01 AM","07/17/2021 01:25 PM","09/30/2021 01:01 AM","Unsubscribed"
"06/28/2021 04:35 AM","06/03/2020 05:39 AM",,"OptIn"
"04/12/2021 03:35 AM","07/03/2019 05:25 AM",,"OptIn"
"03/16/2021 04:58 PM","03/10/2019 12:56 AM","03/16/2021 04:58 PM","OptOut"
"09/17/2020 11:24 PM",,,"OptOut"
"08/25/2020 11:50 PM","10/06/2016 06:51 PM",,"Hard Bounce"
"01/29/2021 06:36 PM",,,"OptOut"
"08/23/2021 03:39 PM","02/04/2021 10:37 AM",,"OptIn"
"05/16/2021 10:33 AM","11/29/2019 05:42 PM",,"OptIn"
"08/27/2021 11:07 AM","02/21/2021 01:34 AM",,"OptIn"
"07/18/2020 06:37 PM","04/23/2016 02:28 AM",,"OptIn"
"09/29/2020 10:40 AM","03/06/2017 12:00 AM",,"OptIn"
"08/09/2021 10:07 PM","12/06/2020 01:25 PM",,"OptIn"
"10/10/2021 01:14 AM",,"10/10/2021 01:14 AM","Unsubscribed"
"09/02/2021 09:36 PM","03/21/2021 03:19 AM",,"OptIn"
"10/17/2021 06:40 PM","10/02/2021 09:49 PM",,"OptIn"
"10/11/2021 04:16 AM","09/04/2021 02:58 AM",,"OptIn"
"01/09/2020 08:38 PM","01/11/2014 01:59 PM",,"OptIn"
"09/10/2021 03:49 PM","04/24/2021 12:28 AM",,"OptIn"
"09/21/2021 08:06 PM","06/11/2021 06:34 PM",,"OptIn"
"05/14/2021 07:08 AM",,,"Unsubscribed"
"08/31/2021 09:29 PM","03/12/2021 09:29 AM",,"OptIn"
"08/12/2021 11:54 AM","12/17/2020 06:52 PM",,"OptIn"
"01/27/2021 06:42 AM","08/10/2018 08:52 PM",,"OptIn"
"02/06/2020 03:23 AM","05/10/2014 02:36 PM",,"OptIn"
"07/02/2020 01:06 AM","02/10/2016 02:18 AM",,"OptIn"
"08/24/2021 06:26 PM","02/09/2021 07:28 AM",,"OptIn"
"12/24/2020 07:10 PM","03/17/2018 07:19 PM",,"OptIn"
"10/13/2021 04:48 PM","09/15/2021 03:01 AM",,"OptIn"
"07/14/2020 12:56 PM",,,"Unsubscribed"
"07/28/2021 02:49 PM",,,"Unsubscribed"
"09/19/2021 09:26 PM","06/03/2021 07:03 AM",,"OptIn"
"05/09/2021 10:46 PM","11/01/2019 10:15 AM","05/09/2021 10:46 PM","OptOut"
"08/27/2021 04:18 PM","02/22/2021 12:10 AM",,"OptIn"
"10/07/2021 09:47 AM","08/18/2021 04:20 PM",,"OptIn"
"05/15/2021 01:10 PM",,,"OptOut"
"09/02/2021 08:44 AM",,"09/02/2021 08:44 AM","Unsubscribed"
"01/04/2021 01:54 PM","05/03/2018 08:46 PM",,"OptIn"
"09/07/2020 01:34 AM","11/28/2016 09:27 AM",,"OptIn"
"10/17/2020 08:43 PM",,,"OptOut"
"01/15/2021 12:33 PM",,,"Unsubscribed"
"03/15/2021 04:17 AM",,,"OptOut"
"11/08/2020 06:17 PM",,,"Unsubscribed"
"01/01/2021 01:50 PM","04/20/2018 06:26 PM",,"OptIn"
"05/13/2021 10:39 AM",,,"optout"
"07/02/2020 04:58 AM","02/10/2016 07:11 PM",,"OptIn"
"09/12/2021 03:52 PM","05/02/2021 06:02 PM",,"OptIn"
"03/05/2020 10:38 PM",,,"Unsubscribed"
"06/17/2021 03:50 AM",,,"Unsubscribed"
"07/03/2021 08:32 PM","06/27/2020 10:36 PM","07/03/2021 08:32 PM","Hard Bounce"
"09/08/2021 05:50 AM","04/13/2021 11:34 AM","09/08/2021 05:50 AM","OptOut"
"01/30/2021 01:38 AM","08/23/2018 12:48 AM",,"OptIn"
"01/31/2021 11:09 AM","08/29/2018 02:58 AM",,"OptIn"
"05/03/2021 07:33 PM","10/05/2019 05:11 PM","05/03/2021 07:33 PM","OptOut"
"08/13/2021 02:40 PM","12/22/2020 03:36 PM",,"OptIn"
"05/14/2020 12:24 AM","07/11/2015 07:14 AM",,"OptIn"
"10/05/2021 02:20 AM","08/08/2021 02:29 PM",,"OptIn"
"09/30/2021 10:55 AM","07/19/2021 08:34 AM",,"Hard Bounce"
"05/19/2021 09:28 PM","12/14/2019 07:19 PM",,"OptIn"
"03/19/2020 04:09 AM","11/09/2014 09:14 PM","03/19/2020 04:09 AM","Unsubscribed"
"07/09/2021 05:53 AM","07/21/2020 10:45 AM",,"OptIn"
"05/30/2021 09:17 PM","01/31/2020 05:58 PM",,"OptIn"
"07/04/2020 06:08 PM","02/21/2016 09:58 PM",,"OptIn"
"04/23/2021 08:29 AM",,,"OptOut"
"08/08/2021 01:38 PM","11/30/2020 03:42 PM",,"OptIn"
"11/18/2020 06:24 AM",,,"OptOut"
"05/31/2021 02:11 PM","02/03/2020 07:39 PM",,"OptIn"
"12/31/2020 07:12 AM",,,"OptOut"
"08/06/2021 11:43 PM",,,"OptOut"
"10/05/2021 08:36 AM",,,"Unsubscribed"
"11/07/2020 05:30 AM","08/22/2017 09:04 AM",,"OptIn"
"07/14/2021 11:37 AM","08/13/2020 07:05 AM",,"Hard Bounce"
"07/28/2020 06:17 PM",,,"OptIn"
"11/11/2020 01:28 AM","09/08/2017 02:09 AM",,"OptIn"
"09/19/2021 02:14 AM",,"09/19/2021 02:14 AM","OptOut"
"02/04/2021 12:51 AM",,,"Unsubscribed"
"07/28/2020 12:08 PM",,,"OptIn"
"03/06/2020 12:10 PM",,,"OptOut"
"04/04/2021 08:19 AM","05/30/2019 04:43 AM",,"OptIn"
"12/09/2020 12:26 PM","01/10/2018 03:53 AM",,"OptIn"
"02/01/2020 09:58 PM","04/22/2014 04:19 AM",,"OptIn"
"03/08/2021 08:09 PM","02/03/2019 05:25 PM","03/08/2021 08:09 PM","Unsubscribed"
"05/21/2021 03:04 PM","12/22/2019 08:46 AM","05/21/2021 03:04 PM","Unsubscribed"
"05/05/2020 06:29 AM","06/03/2015 03:41 AM",,"OptIn"
"06/16/2021 12:15 PM","04/13/2020 07:00 AM",,"OptIn"
"10/11/2021 09:07 PM","09/07/2021 04:27 AM",,"OptIn"
"07/06/2021 01:50 PM","07/09/2020 07:22 PM","07/06/2021 01:50 PM","Hard Bounce"
"03/05/2021 07:50 PM","01/21/2019 02:02 PM",,"OptIn"
"08/10/2021 07:03 PM","12/10/2020 08:41 AM",,"Hard Bounce"
"10/25/2020 08:03 AM",,,"Unsubscribed"
"09/27/2021 12:37 PM","07/06/2021 01:59 PM",,"OptIn"
"12/13/2020 01:34 PM","01/27/2018 07:31 PM",,"OptIn"
"04/10/2021 03:46 AM","06/24/2019 12:52 PM",,"OptIn"
"12/17/2020 02:36 AM","02/12/2018 06:24 AM","12/17/2020 02:36 AM","Unsubscribed"
"10/20/2021 12:49 AM","10/12/2021 05:58 PM",,"Hard Bounce"
"01/13/2021 12:15 PM","06/11/2018 07:39 PM",,"OptIn"
"01/26/2020 04:52 PM","03/26/2014 01:02 AM",,"OptIn"
"09/13/2021 01:21 AM","05/04/2021 11:22 AM",,"Hard Bounce"
"11/12/2020 04:30 AM",,,"OptOut"
"05/20/2021 10:51 PM","12/19/2019 10:04 AM",,"OptIn"
"07/01/2020 10:19 PM","02/09/2016 02:10 PM",,"OptIn"
"11/01/2020 12:52 AM","07/26/2017 08:50 AM","11/01/2020 12:52 AM","OptOut"
"08/15/2021 02:37 PM","12/31/2020 08:44 AM",,"OptIn"
"10/02/2021 07:32 AM",,,"OptOut"
"12/10/2020 08:21 AM","01/13/2018 06:41 PM",,"OptIn"
"05/10/2021 03:08 AM","11/02/2019 05:17 AM",,"OptIn"
"06/06/2021 08:34 PM","03/02/2020 03:30 AM",,"Hard Bounce"
"02/12/2021 10:02 PM","10/22/2018 10:32 AM",,"Hard Bounce"
"09/19/2021 03:19 PM","06/02/2021 04:21 AM",,"OptIn"
"06/17/2021 10:27 PM",,,"Unsubscribed"
"07/01/2020 12:29 PM","02/07/2016 07:14 PM",,"OptIn"
"08/04/2021 08:44 AM","11/12/2020 07:41 AM",,"OptIn"
"07/10/2021 02:23 PM",,,"OptOut"
"04/05/2021 10:22 PM","06/06/2019 02:37 AM",,"Hard Bounce"
"06/27/2021 04:38 PM",,,"Unsubscribed"
"03/29/2020 04:23 PM","12/25/2014 01:00 PM","03/29/2020 04:23 PM","OptOut"
"04/06/2020 11:50 PM",,,"OptIn"
"08/13/2020 06:40 AM",,,"OptIn"
"05/27/2020 09:56 AM","09/07/2015 05:34 PM",,"OptIn"
"06/23/2021 02:06 AM","05/11/2020 11:27 PM",,"OptIn"
"04/25/2021 04:56 AM","08/29/2019 04:05 AM",,"OptIn"
"01/16/2020 03:47 PM",,,"OptOut"
"06/13/2021 06:41 AM","03/30/2020 04:40 AM",,"OptIn"
"12/01/2020 12:00 PM","12/06/2017 04:37 AM",,"OptIn"
"04/15/2020 09:34 PM","03/10/2015 03:00 PM",,"OptIn"
"09/15/2020 07:11 PM","01/05/2017 11:41 AM",,"OptIn"
"12/28/2020 01:03 AM","03/31/2018 11:59 PM",,"Hard Bounce"
"06/06/2021 01:07 AM","02/27/2020 02:41 PM",,"OptIn"
"10/05/2020 01:05 AM",,"10/05/2020 01:05 AM","OptOut"
"09/19/2021 06:09 PM","06/02/2021 04:45 PM",,"OptIn"
"12/18/2020 06:40 AM","02/17/2018 08:47 AM",,"OptIn"
"05/28/2020 07:12 PM",,,"Unsubscribed"
"07/13/2021 11:53 PM",,,"Unsubscribed"
"08/29/2021 10:24 AM","03/01/2021 03:47 PM",,"OptIn"
"08/03/2020 06:48 AM",,,"OptIn"
"08/20/2021 01:27 AM","01/19/2021 06:42 PM",,"OptIn"
"08/02/2021 01:43 PM","11/04/2020 12:05 PM",,"OptIn"
"04/26/2021 07:06 PM",,,"Unsubscribed"
"06/30/2021 04:09 PM","06/14/2020 01:27 AM","06/30/2021 04:09 PM","Unsubscribed"
"01/03/2021 01:37 PM","04/29/2018 10:50 AM",,"OptIn"
"12/24/2020 02:38 AM","03/14/2018 07:14 PM",,"OptIn"
"06/13/2020 06:45 PM","11/22/2015 10:28 AM",,"OptIn"
"06/24/2021 10:08 AM","05/17/2020 07:11 PM",,"OptIn"
"06/10/2021 03:57 AM","03/16/2020 01:45 PM",,"OptIn"
"12/10/2020 08:57 AM",,,"Unsubscribed"
"11/28/2020 06:27 AM",,,"Unsubscribed"
"09/17/2021 06:05 PM","05/24/2021 11:05 PM",,"OptIn"
"09/16/2020 05:29 PM","01/09/2017 12:55 PM",,"OptIn"
"07/25/2021 05:29 AM","09/29/2020 03:43 AM",,"OptIn"
"06/17/2020 07:40 AM","12/07/2015 08:50 PM",,"Hard Bounce"
"01/25/2021 06:54 PM","08/04/2018 08:45 AM","01/25/2021 06:54 PM","Unsubscribed"
"08/15/2020 11:44 PM",,"08/15/2020 11:44 PM","OptOut"
"09/22/2021 11:09 PM","06/16/2021 04:33 PM",,"OptIn"
"03/24/2021 01:35 PM","04/13/2019 08:34 AM","03/24/2021 01:35 PM","OptOut"
"04/27/2020 08:14 PM",,,"OptIn"
"09/14/2021 11:27 PM",,"09/14/2021 11:27 PM","Unsubscribed"
"01/08/2020 01:33 PM",,,"Unsubscribed"
"08/18/2021 01:22 PM",,,"OptOut"
"10/12/2020 10:48 PM",,,"OptOut"
"04/14/2021 01:08 AM","07/11/2019 12:04 PM",,"OptIn"
"01/24/2021 10:31 PM","07/31/2018 03:51 PM",,"OptIn"
"09/15/2021 10:54 PM","05/17/2021 02:46 AM",,"OptIn"
"06/28/2021 01:18 PM",,,"OptOut"
"05/19/2021 11:57 PM","12/15/2019 06:09 AM",,"OptIn"
"07/03/2021 10:51 PM","06/28/2020 08:42 AM",,"OptIn"
"05/01/2021 07:32 AM","09/24/2019 07:25 PM",,"OptIn"
"02/13/2021 10:48 AM","10/24/2018 06:09 PM",,"OptIn"
"05/07/2021 08:07 PM",,,"OptOut"
"05/16/2021 03:04 AM",,,"optout"
"05/31/2021 05:08 PM",,,"OptOut"
"09/18/2021 12:42 AM","05/26/2021 03:55 AM",,"OptIn"
"08/22/2021 09:11 PM",,,"OptOut"
"08/21/2020 12:55 AM",,,"OptIn"
"10/11/2020 08:52 PM",,,"Unsubscribed"
"08/20/2021 11:40 AM",,,"OptOut"
"11/30/2020 09:14 PM","12/03/2017 12:10 PM",,"OptIn"
"07/25/2020 11:09 AM",,,"OptIn"
"07/18/2021 08:34 PM",,,"Unsubscribed"
"07/25/2021 12:30 AM","09/28/2020 06:02 AM",,"OptIn"
"02/28/2020 01:13 AM",,,"Unsubscribed"
"01/28/2021 08:13 AM",,,"Unsubscribed"
"05/20/2021 06:47 AM","12/16/2019 12:00 PM",,"OptIn"
"07/30/2021 02:31 PM","10/22/2020 02:29 PM",,"OptIn"
"07/27/2021 07:29 AM","10/08/2020 05:51 AM",,"OptIn"
"12/08/2020 06:59 PM",,,"Unsubscribed"
"04/20/2021 11:01 AM","08/08/2019 11:13 AM",,"OptIn"
"06/25/2021 01:04 AM","05/20/2020 12:16 PM",,"OptIn"
"09/18/2021 12:32 AM","05/26/2021 03:13 AM",,"OptIn"
"06/21/2021 12:39 AM","05/02/2020 11:46 PM",,"OptIn"
"12/12/2020 07:12 PM","01/24/2018 11:25 AM",,"OptIn"
"09/07/2021 04:04 AM","04/08/2021 07:12 PM",,"OptIn"
"01/18/2020 12:23 PM",,,"Unsubscribed"
"10/31/2020 04:27 PM","07/24/2017 08:05 PM",,"OptIn"
"10/03/2020 08:00 AM","03/22/2017 11:03 PM",,"OptIn"
"05/02/2020 10:45 AM",,,"OptIn"
"11/24/2020 10:37 PM","11/07/2017 02:11 PM",,"OptIn"
"10/11/2021 01:15 PM",,"10/11/2021 01:15 PM","OptOut"
"04/24/2021 08:46 PM",,"04/24/2021 08:46 PM","OptOut"
"08/19/2020 01:35 PM",,,"OptIn"
"07/08/2021 12:12 AM",,,"Unsubscribed"
"08/09/2021 12:48 PM","12/04/2020 08:48 PM",,"OptIn"
"11/06/2020 08:01 PM","08/20/2017 03:44 PM",,"OptIn"
"09/23/2021 04:24 PM","06/19/2021 07:48 PM",,"OptIn"
"10/11/2020 03:32 AM","04/26/2017 01:55 AM",,"OptIn"
"05/21/2021 06:04 PM","12/22/2019 09:51 PM",,"Hard Bounce"
"09/26/2021 10:58 AM",,,"Unsubscribed"
"04/14/2021 05:41 AM","07/12/2019 07:53 AM",,"OptIn"
"08/08/2021 03:18 AM","11/28/2020 06:38 PM",,"Hard Bounce"
"07/02/2021 01:58 PM","06/22/2020 09:16 AM",,"OptIn"
"09/03/2020 07:23 PM","11/14/2016 04:27 AM",,"OptIn"
"03/18/2021 05:19 AM","03/16/2019 03:29 PM",,"OptIn"
"03/17/2021 09:01 AM","03/12/2019 10:57 PM",,"Hard Bounce"
"07/13/2021 09:42 AM",,,"OptOut"
"06/30/2021 05:01 PM","06/14/2020 05:11 AM",,"OptIn"
"07/31/2021 10:09 AM",,,"OptOut"
"07/06/2021 10:46 PM","07/11/2020 10:21 AM",,"OptIn"
"12/30/2020 03:50 PM","04/12/2018 09:52 AM",,"OptIn"
"08/01/2021 09:35 AM","10/30/2020 09:22 AM",,"OptIn"
"10/26/2020 02:55 PM",,,"OptOut"
"09/05/2021 11:13 AM","04/01/2021 09:02 AM",,"OptIn"
"07/12/2021 11:48 AM","08/04/2020 02:32 PM",,"OptIn"
"09/05/2020 05:13 PM","11/22/2016 12:23 PM",,"OptIn"
"09/20/2021 04:38 AM","06/04/2021 02:24 PM","09/20/2021 04:38 AM","Hard Bounce"
"07/25/2021 09:43 PM","10/02/2020 02:34 AM",,"OptIn"
"05/09/2021 06:54 AM","10/29/2019 01:02 PM",,"OptIn"
"09/29/2021 09:19 PM","07/16/2021 09:15 PM",,"OptIn"
"09/02/2021 02:19 PM","03/19/2021 07:32 PM",,"OptIn"
"04/08/2020 05:05 AM",,,"OptIn"
"10/06/2020 09:20 AM",,,"OptOut"
"03/15/2021 11:22 PM",,,"OptOut"
"07/28/2020 03:55 AM",,,"OptIn"
"09/25/2021 05:04 AM","06/26/2021 11:42 AM","09/25/2021 05:04 AM","Unsubscribed"
"01/31/2021 07:31 PM","08/30/2018 03:29 PM",,"OptIn"
"02/05/2021 09:39 AM","09/19/2018 03:48 PM",,"OptIn"
"09/07/2021 01:51 PM","04/10/2021 01:51 PM",,"OptIn"
"07/23/2021 11:20 PM","09/23/2020 04:13 PM",,"OptIn"
"07/06/2020 07:13 PM","03/01/2016 08:00 PM",,"OptIn"
"04/25/2021 01:18 PM",,,"OptOut"
"08/04/2021 04:17 PM","11/13/2020 04:36 PM",,"OptIn"
"01/29/2020 09:22 AM",,,"OptOut"
"05/20/2021 09:47 AM",,,"Unsubscribed"
"03/17/2020 06:08 PM","11/03/2014 04:51 PM",,"Hard Bounce"
"09/23/2021 09:10 AM","06/18/2021 12:12 PM",,"OptIn"
"04/13/2021 04:30 AM",,,"OptOut"
"09/10/2021 03:58 AM","04/21/2021 08:48 PM",,"OptIn"
"05/18/2021 01:49 AM",,,"Unsubscribed"
"01/13/2020 06:22 PM","01/28/2014 02:47 PM",,"OptIn"
"09/05/2021 04:46 PM","04/02/2021 09:13 AM",,"OptIn"
"05/30/2021 09:55 AM","01/29/2020 04:23 PM",,"OptIn"
"12/27/2020 03:57 AM","03/28/2018 03:57 AM",,"OptIn"
"05/20/2021 07:07 AM","12/16/2019 01:25 PM",,"OptIn"
"08/22/2020 03:11 AM",,,"OptIn"
"07/13/2021 07:15 PM","08/10/2020 07:41 AM",,"OptIn"
"02/09/2020 05:21 PM","05/26/2014 05:33 AM",,"OptIn"
"03/18/2021 11:45 AM","03/17/2019 07:31 PM",,"OptIn"
"12/13/2020 08:13 AM","01/26/2018 08:10 PM",,"OptIn"
"08/30/2021 01:25 PM","03/06/2021 01:38 PM",,"OptIn"
"09/04/2021 12:45 PM",,,"Unsubscribed"
"09/11/2021 08:16 PM",,,"Unsubscribed"
"09/09/2020 01:04 PM",,,"Unsubscribed"
"10/19/2021 02:03 PM","10/10/2021 07:03 PM",,"OptIn"
"06/23/2020 02:50 AM","01/02/2016 03:48 AM",,"OptIn"
"11/03/2020 06:00 AM",,,"OptOut"
"04/25/2021 09:10 PM","09/01/2019 02:52 AM",,"OptIn"
"12/06/2020 11:59 AM","12/27/2017 11:51 PM",,"OptIn"
